"Location","String Value"
"8046f3e0","NZMI"
"804684a8","obachan_1.bti"
"804684b8","obachan_2.bti"
"804684c8","obachan_3.bti"
"804684d8","obachan_4.bti"
"80466254","obake_ci.bti"
"80466264","obake_eye.bti"
"80466240","obake_sirokuro.bti"
"80496047","ODVDConvertEntrynumToPath(possibly DVDOpen or DVDChangeDir or DVDOpenDir): specified directory or file (%s) doesn't match standard 8.3 format. This is a temporary restriction and will be removed soon
"
"8046e180","OFFS"
"80464268","OIWA"
"80464d3c","OIWA"
"80464208","OKTA"
"80464cdc","OKTA"
"8046f3e4","OKTA"
"804a33b8","OKTA"
"80464214","OKTM"
"80464ce8","OKTM"
"8046da74","okujyo.bti"
"8046dc1c","okujyo_kabuse.bti"
"8046e17c","ONOF"
"80490fa0","op_prologue.blo"
"80490fb0","op_prologue_m.blo"
"80475e10","op_zelda.blo"
"8048f96c","op_zelda.blo"
"80476168","option.blo"
"804675fc","osiro_mado.bmd"
"8046760c","osiro_mado.btk"
"804675b4","osiro_mon.bmd"
"804675c4","osiro_mon.btk"
"804675d4","osiro_tobira.bmd"
"804675e8","osiro_tobira.btk"
"8046c978","otosiana_bg_s.bti"
"8046f850","otosiana_bg_s.bti"
"804724e0","otosiana_bg_s.bti"
"80543398","P1.bti"
"8048de21","P11st01"
"8048ede1","P11st01"
"8048ef41","P11st01"
"8048fc09","P11st01"
"8048de01","P11st02"
"8048ede9","P11st02"
"8048ef21","P11st02"
"8048fc11","P11st02"
"80476271","P1agb01"
"80476278","P1agbb01"
"80476280","P1agbb02"
"8048dd01","P1bra01"
"8048dd11","P1bra02"
"8048dcf8","P1brak01"
"8048dd08","P1brak02"
"80476f82","P1ka01"
"80476f8a","P1ka02"
"80476f92","P1ka03"
"80476f9a","P1ka04"
"80476fa2","P1ka05"
"80476faa","P1ka06"
"80476fb2","P1ka07"
"80476fba","P1ka08"
"80476fc2","P1ka09"
"80476fca","P1ka10"
"80476fd2","P1ka11"
"80476fda","P1ka12"
"80476fe2","P1ka13"
"80476fea","P1ka14"
"80476ff2","P1ka15"
"80476ffa","P1ka16"
"80477181","P1kak01"
"80477189","P1kak02"
"80477191","P1kak03"
"80477199","P1kak04"
"804771a1","P1kak05"
"804771a9","P1kak06"
"804771b1","P1kak07"
"804771b9","P1kak08"
"804771c1","P1kak09"
"804771c9","P1kak10"
"804771d1","P1kak11"
"804771d9","P1kak12"
"804771e1","P1kak13"
"804771e9","P1kak14"
"804771f1","P1kak15"
"804771f9","P1kak16"
"8048dbb9","P1le201"
"8048e841","P1le201"
"8048dbc1","P1le202"
"8048e849","P1le202"
"8048dbc9","P1le203"
"8048e851","P1le203"
"804757ab","P1n01"
"804757a3","P1n02"
"80490073","P1o01"
"8049044b","P1o01"
"804906e3","P1o01"
"8049097b","P1o01"
"8049007b","P1o02"
"80490453","P1o02"
"804906eb","P1o02"
"80490983","P1o02"
"804762d2","P1ok01"
"804762da","P1ok02"
"80477c59","P1pli01"
"80478891","P1pli01"
"80477c61","P1pli02"
"80477c69","P1pli03"
"80477c71","P1pli04"
"8048d81b","P1r01"
"8048eba3","P1r01"
"8048d822","P1rk01"
"8048ebaa","P1rk01"
"80478413","P1s01"
"804794bb","P1s01"
"8048d6db","P1s01"
"8048ebe3","P1s01"
"804783d3","P1s02"
"8047947b","P1s02"
"8048d6e3","P1s02"
"8048ebeb","P1s02"
"80478393","P1s03"
"8047943b","P1s03"
"8048d6eb","P1s03"
"8048ebf3","P1s03"
"8048d6f3","P1s04"
"8048ebfb","P1s04"
"8048d6fb","P1s05"
"8048ec03","P1s05"
"80478432","P1sk01"
"804794da","P1sk01"
"8048d77a","P1sk01"
"8048ec82","P1sk01"
"804783f2","P1sk02"
"8047949a","P1sk02"
"8048d782","P1sk02"
"8048ec8a","P1sk02"
"804783b2","P1sk03"
"8047945a","P1sk03"
"8048d78a","P1sk03"
"8048ec92","P1sk03"
"8048d792","P1sk04"
"8048ec9a","P1sk04"
"8048d79a","P1sk05"
"8048eca2","P1sk05"
"8048fc73","P1t01"
"804900a3","P1t01"
"8049045b","P1t01"
"804906f3","P1t01"
"8049098b","P1t01"
"8048fc83","P1t02"
"804900b3","P1t02"
"8049046b","P1t02"
"80490703","P1t02"
"8049099b","P1t02"
"8048fc93","P1t03"
"804900c3","P1t03"
"8048fca3","P1t04"
"804900d3","P1t04"
"8048fcb3","P1t05"
"804900e3","P1t05"
"8048fc52","P1td01"
"80490082","P1td01"
"8048fc62","P1td02"
"80490092","P1td02"
"8048fc59","P1tdk01"
"80490089","P1tdk01"
"8048fc69","P1tdk02"
"80490099","P1tdk02"
"8048fc7a","P1tk01"
"804900aa","P1tk01"
"80490462","P1tk01"
"804906fa","P1tk01"
"80490992","P1tk01"
"8048fc8a","P1tk02"
"804900ba","P1tk02"
"80490472","P1tk02"
"8049070a","P1tk02"
"804909a2","P1tk02"
"8048fc9a","P1tk03"
"804900ca","P1tk03"
"8048fcaa","P1tk04"
"804900da","P1tk04"
"8048fcba","P1tk05"
"804900ea","P1tk05"
"805433a0","P2.bti"
"8048de29","P21st01"
"8048edf1","P21st01"
"8048ef49","P21st01"
"8048fcc9","P21st01"
"8048de09","P21st02"
"8048edf9","P21st02"
"8048ef29","P21st02"
"8048fcd1","P21st02"
"80476289","P2agb01"
"80476290","P2agbb01"
"80476298","P2agbb02"
"804757bb","P2b01"
"804757b3","P2b02"
"8048dd21","P2bra01"
"8048dd31","P2bra02"
"8048dd18","P2brak01"
"8048dd28","P2brak02"
"80477002","P2ka01"
"8047700a","P2ka02"
"80477012","P2ka03"
"8047701a","P2ka04"
"80477022","P2ka05"
"8047702a","P2ka06"
"80477032","P2ka07"
"8047703a","P2ka08"
"80477042","P2ka09"
"8047704a","P2ka10"
"80477052","P2ka11"
"8047705a","P2ka12"
"80477062","P2ka13"
"8047706a","P2ka14"
"80477072","P2ka15"
"8047707a","P2ka16"
"80477201","P2kak01"
"80477209","P2kak02"
"80477211","P2kak03"
"80477219","P2kak04"
"80477221","P2kak05"
"80477229","P2kak06"
"80477231","P2kak07"
"80477239","P2kak08"
"80477241","P2kak09"
"80477249","P2kak10"
"80477251","P2kak11"
"80477259","P2kak12"
"80477261","P2kak13"
"80477269","P2kak14"
"80477271","P2kak15"
"80477279","P2kak16"
"8048dbd1","P2le201"
"8048e859","P2le201"
"8048dbd9","P2le202"
"8048e861","P2le202"
"8048dbe1","P2le203"
"8048e869","P2le203"
"804757cb","P2n01"
"804757c3","P2n02"
"80490133","P2o01"
"804904bb","P2o01"
"80490753","P2o01"
"804909eb","P2o01"
"8049013b","P2o02"
"804904c3","P2o02"
"8049075b","P2o02"
"804909f3","P2o02"
"804762e2","P2ok01"
"804762ea","P2ok02"
"804773d3","P2P02"
"80477c79","P2pli01"
"804788b1","P2pli01"
"80478d09","P2pli01"
"80479921","P2pli01"
"80477c81","P2pli02"
"804788b9","P2pli02"
"80478d11","P2pli02"
"80479929","P2pli02"
"80477c89","P2pli03"
"80478d19","P2pli03"
"80477c91","P2pli04"
"80478d21","P2pli04"
"8048d82b","P2r01"
"8048ebb3","P2r01"
"8048d832","P2rk01"
"8048ebba","P2rk01"
"8047841b","P2s01"
"804794c3","P2s01"
"8048d703","P2s01"
"8048ec0b","P2s01"
"804783db","P2s02"
"80479483","P2s02"
"8048d70b","P2s02"
"8048ec13","P2s02"
"8047839b","P2s03"
"80479443","P2s03"
"8048d713","P2s03"
"8048ec1b","P2s03"
"8048d71b","P2s04"
"8048ec23","P2s04"
"8048d723","P2s05"
"8048ec2b","P2s05"
"8047843a","P2sk01"
"804794e2","P2sk01"
"8048d7a2","P2sk01"
"8048ecaa","P2sk01"
"804783fa","P2sk02"
"804794a2","P2sk02"
"8048d7aa","P2sk02"
"8048ecb2","P2sk02"
"804783ba","P2sk03"
"80479462","P2sk03"
"8048d7b2","P2sk03"
"8048ecba","P2sk03"
"8048d7ba","P2sk04"
"8048ecc2","P2sk04"
"8048d7c2","P2sk05"
"8048ecca","P2sk05"
"8048fd33","P2t01"
"80490163","P2t01"
"804904cb","P2t01"
"80490763","P2t01"
"804909fb","P2t01"
"8048fd43","P2t02"
"80490173","P2t02"
"804904db","P2t02"
"80490773","P2t02"
"80490a0b","P2t02"
"8048fd53","P2t03"
"80490183","P2t03"
"8048fd63","P2t04"
"80490193","P2t04"
"8048fd73","P2t05"
"804901a3","P2t05"
"8048fd12","P2td01"
"80490142","P2td01"
"8048fd22","P2td02"
"80490152","P2td02"
"8048fd19","P2tdk01"
"80490149","P2tdk01"
"8048fd29","P2tdk02"
"80490159","P2tdk02"
"8048fd3a","P2tk01"
"8049016a","P2tk01"
"804904d2","P2tk01"
"8049076a","P2tk01"
"80490a02","P2tk01"
"8048fd4a","P2tk02"
"8049017a","P2tk02"
"804904e2","P2tk02"
"8049077a","P2tk02"
"80490a12","P2tk02"
"8048fd5a","P2tk03"
"8049018a","P2tk03"
"8048fd6a","P2tk04"
"8049019a","P2tk04"
"8048fd7a","P2tk05"
"804901aa","P2tk05"
"805433a8","P3.bti"
"8048de31","P31st01"
"8048ee01","P31st01"
"8048ef51","P31st01"
"8048fd89","P31st01"
"8048de11","P31st02"
"8048ee09","P31st02"
"8048ef31","P31st02"
"8048fd91","P31st02"
"804762a1","P3agb01"
"804762a8","P3agbb01"
"804762b0","P3agbb02"
"8047577c","P3ar"
"804757db","P3b01"
"804757d3","P3b02"
"8048dd41","P3bra01"
"8048dd51","P3bra02"
"8048dd38","P3brak01"
"8048dd48","P3brak02"
"80477082","P3ka01"
"8047708a","P3ka02"
"80477092","P3ka03"
"8047709a","P3ka04"
"804770a2","P3ka05"
"804770aa","P3ka06"
"804770b2","P3ka07"
"804770ba","P3ka08"
"804770c2","P3ka09"
"804770ca","P3ka10"
"804770d2","P3ka11"
"804770da","P3ka12"
"804770e2","P3ka13"
"804770ea","P3ka14"
"804770f2","P3ka15"
"804770fa","P3ka16"
"80477281","P3kak01"
"80477289","P3kak02"
"80477291","P3kak03"
"80477299","P3kak04"
"804772a1","P3kak05"
"804772a9","P3kak06"
"804772b1","P3kak07"
"804772b9","P3kak08"
"804772c1","P3kak09"
"804772c9","P3kak10"
"804772d1","P3kak11"
"804772d9","P3kak12"
"804772e1","P3kak13"
"804772e9","P3kak14"
"804772f1","P3kak15"
"804772f9","P3kak16"
"8048dbe9","P3le201"
"8048e871","P3le201"
"8048dbf1","P3le202"
"8048e879","P3le202"
"8048dbf9","P3le203"
"8048e881","P3le203"
"804757eb","P3n01"
"804757e3","P3n02"
"804901f3","P3o01"
"8049052b","P3o01"
"804907c3","P3o01"
"80490a5b","P3o01"
"804901fb","P3o02"
"80490533","P3o02"
"804907cb","P3o02"
"80490a63","P3o02"
"804762f2","P3ok01"
"804762fa","P3ok02"
"804773db","P3P02"
"80477c99","P3pli01"
"804788d1","P3pli01"
"80478d29","P3pli01"
"80479941","P3pli01"
"80477ca1","P3pli02"
"804788d9","P3pli02"
"80478d31","P3pli02"
"80479949","P3pli02"
"80477ca9","P3pli03"
"804788e1","P3pli03"
"80478d39","P3pli03"
"80479951","P3pli03"
"80477cb1","P3pli04"
"80478d41","P3pli04"
"80477cb9","P3pli05"
"80478d49","P3pli05"
"80477cc1","P3pli06"
"80478d51","P3pli06"
"8048d83b","P3r01"
"8048ebc3","P3r01"
"8048d842","P3rk01"
"8048ebca","P3rk01"
"80478423","P3s01"
"804794cb","P3s01"
"8048d72b","P3s01"
"8048ec33","P3s01"
"804783e3","P3s02"
"8047948b","P3s02"
"8048d733","P3s02"
"8048ec3b","P3s02"
"804783a3","P3s03"
"8047944b","P3s03"
"8048d73b","P3s03"
"8048ec43","P3s03"
"8048d743","P3s04"
"8048ec4b","P3s04"
"8048d74b","P3s05"
"8048ec53","P3s05"
"80478442","P3sk01"
"804794ea","P3sk01"
"8048d7ca","P3sk01"
"8048ecd2","P3sk01"
"80478402","P3sk02"
"804794aa","P3sk02"
"8048d7d2","P3sk02"
"8048ecda","P3sk02"
"804783c2","P3sk03"
"8047946a","P3sk03"
"8048d7da","P3sk03"
"8048ece2","P3sk03"
"8048d7e2","P3sk04"
"8048ecea","P3sk04"
"8048d7ea","P3sk05"
"8048ecf2","P3sk05"
"8048fdf3","P3t01"
"80490223","P3t01"
"8049053b","P3t01"
"804907d3","P3t01"
"80490a6b","P3t01"
"8048fe03","P3t02"
"80490233","P3t02"
"8049054b","P3t02"
"804907e3","P3t02"
"80490a7b","P3t02"
"8048fe13","P3t03"
"80490243","P3t03"
"8048fe23","P3t04"
"80490253","P3t04"
"8048fe33","P3t05"
"80490263","P3t05"
"8048fdd2","P3td01"
"80490202","P3td01"
"8048fde2","P3td02"
"80490212","P3td02"
"8048fdd9","P3tdk01"
"80490209","P3tdk01"
"8048fde9","P3tdk02"
"80490219","P3tdk02"
"8048fdfa","P3tk01"
"8049022a","P3tk01"
"80490542","P3tk01"
"804907da","P3tk01"
"80490a72","P3tk01"
"8048fe0a","P3tk02"
"8049023a","P3tk02"
"80490552","P3tk02"
"804907ea","P3tk02"
"80490a82","P3tk02"
"8048fe1a","P3tk03"
"8049024a","P3tk03"
"8048fe2a","P3tk04"
"8049025a","P3tk04"
"8048fe3a","P3tk05"
"8049026a","P3tk05"
"805433b0","P4.bti"
"8048de39","P41st01"
"8048ee11","P41st01"
"8048ef59","P41st01"
"8048fe49","P41st01"
"8048de19","P41st02"
"8048ee19","P41st02"
"8048ef39","P41st02"
"8048fe51","P41st02"
"804762b9","P4agb01"
"804762c0","P4agbb01"
"804762c8","P4agbb02"
"80475784","P4ar"
"804757fb","P4b01"
"804757f3","P4b02"
"8048dd61","P4bra01"
"8048dd71","P4bra02"
"8048dd58","P4brak01"
"8048dd68","P4brak02"
"80477102","P4ka01"
"8047710a","P4ka02"
"80477112","P4ka03"
"8047711a","P4ka04"
"80477122","P4ka05"
"8047712a","P4ka06"
"80477132","P4ka07"
"8047713a","P4ka08"
"80477142","P4ka09"
"8047714a","P4ka10"
"80477152","P4ka11"
"8047715a","P4ka12"
"80477162","P4ka13"
"8047716a","P4ka14"
"80477172","P4ka15"
"8047717a","P4ka16"
"80477301","P4kak01"
"80477309","P4kak02"
"80477311","P4kak03"
"80477319","P4kak04"
"80477321","P4kak05"
"80477329","P4kak06"
"80477331","P4kak07"
"80477339","P4kak08"
"80477341","P4kak09"
"80477349","P4kak10"
"80477351","P4kak11"
"80477359","P4kak12"
"80477361","P4kak13"
"80477369","P4kak14"
"80477371","P4kak15"
"80477379","P4kak16"
"8048dc01","P4le201"
"8048e889","P4le201"
"8048dc09","P4le202"
"8048e891","P4le202"
"8048dc11","P4le203"
"8048e899","P4le203"
"8047580b","P4n01"
"80475803","P4n02"
"804902b3","P4o01"
"8049059b","P4o01"
"80490833","P4o01"
"80490acb","P4o01"
"804902bb","P4o02"
"804905a3","P4o02"
"8049083b","P4o02"
"80490ad3","P4o02"
"80476302","P4ok01"
"8047630a","P4ok02"
"804773e3","P4P02"
"80477cc9","P4pli01"
"804788f1","P4pli01"
"80478d59","P4pli01"
"80479961","P4pli01"
"80477cd1","P4pli02"
"804788f9","P4pli02"
"80478d61","P4pli02"
"80479969","P4pli02"
"80477cd9","P4pli03"
"80478901","P4pli03"
"80478d69","P4pli03"
"80479971","P4pli03"
"80477ce1","P4pli04"
"80478909","P4pli04"
"80478d71","P4pli04"
"80479979","P4pli04"
"80477ce9","P4pli05"
"80478d79","P4pli05"
"80477cf1","P4pli06"
"80478d81","P4pli06"
"80477cf9","P4pli07"
"80478d89","P4pli07"
"80477d01","P4pli08"
"80478d91","P4pli08"
"8048d84b","P4r01"
"8048ebd3","P4r01"
"8048ec5b","P4r01"
"8048d753","P4r02"
"8048ec63","P4r02"
"8048d75b","P4r03"
"8048ec6b","P4r03"
"8048d763","P4r04"
"8048ec73","P4r04"
"8048d76b","P4r05"
"8048ec7b","P4r05"
"8048d773","P4r06"
"8048d852","P4rk01"
"8048ebda","P4rk01"
"8048ecfa","P4rk01"
"8048d7f2","P4rk02"
"8048ed02","P4rk02"
"8048d7fa","P4rk03"
"8048ed0a","P4rk03"
"8048d802","P4rk04"
"8048ed12","P4rk04"
"8048d80a","P4rk05"
"8048ed1a","P4rk05"
"8048d812","P4rk06"
"8047842b","P4s01"
"804794d3","P4s01"
"804783eb","P4s02"
"80479493","P4s02"
"804783ab","P4s03"
"80479453","P4s03"
"8047844a","P4sk01"
"804794f2","P4sk01"
"8047840a","P4sk02"
"804794b2","P4sk02"
"804783ca","P4sk03"
"80479472","P4sk03"
"8048feb3","P4t01"
"804902e3","P4t01"
"804905ab","P4t01"
"80490843","P4t01"
"80490adb","P4t01"
"8048fec3","P4t02"
"804902f3","P4t02"
"804905bb","P4t02"
"80490853","P4t02"
"80490aeb","P4t02"
"8048fed3","P4t03"
"80490303","P4t03"
"8048fee3","P4t04"
"80490313","P4t04"
"8048fef3","P4t05"
"80490323","P4t05"
"8048fe92","P4td01"
"804902c2","P4td01"
"8048fea2","P4td02"
"804902d2","P4td02"
"8048fe99","P4tdk01"
"804902c9","P4tdk01"
"8048fea9","P4tdk02"
"804902d9","P4tdk02"
"8048feba","P4tk01"
"804902ea","P4tk01"
"804905b2","P4tk01"
"8049084a","P4tk01"
"80490ae2","P4tk01"
"8048feca","P4tk02"
"804902fa","P4tk02"
"804905c2","P4tk02"
"8049085a","P4tk02"
"80490af2","P4tk02"
"8048feda","P4tk03"
"8049030a","P4tk03"
"8048feea","P4tk04"
"8049031a","P4tk04"
"8048fefa","P4tk05"
"8049032a","P4tk05"
"8047578c","P5ar"
"8047581b","P5b01"
"80475813","P5b02"
"8047582b","P5n01"
"80476662","Pabb01"
"8047665a","Pabb02"
"80476652","Pabb03"
"8047664a","Pabb04"
"80476642","Pabb05"
"8047663a","Pabb06"
"80476632","Pabb07"
"8047662a","Pabb08"
"80476622","Pabb09"
"8047661a","Pabb10"
"80478370","Paccur01"
"80479418","Paccur01"
"80478350","Paccur02"
"804793f8","Paccur02"
"80478378","Paccur03"
"80479420","Paccur03"
"80478358","Paccur04"
"80479400","Paccur04"
"80478380","Paccur05"
"80479428","Paccur05"
"80478360","Paccur06"
"80479408","Paccur06"
"80478388","Paccur07"
"80479430","Paccur07"
"80478368","Paccur08"
"80479410","Paccur08"
"804768a1","Padhu01"
"80476771","Padhu02"
"80476769","Padhu03"
"80491131","Padhu12"
"80491139","Padhu22"
"80491141","Padhu32"
"80491149","Padhu42"
"80491151","Padhu52"
"80491159","Padhu62"
"80491161","Padhu72"
"804768e9","Padvb01"
"804768e1","Padvb02"
"804768d9","Padvb03"
"804768d1","Padvb04"
"804768c9","Padvb05"
"804768c1","Padvb06"
"804768b9","Padvb07"
"804768b1","Padvb08"
"804768a9","Padvb09"
"80476781","Padvl01"
"80476a41","Padvl01"
"80476779","Padvl02"
"80476a81","Padvl02"
"80476829","Padvw10"
"804769d1","Padvw10"
"80476821","Padvw11"
"80476a09","Padvw11"
"80491169","Padvw11"
"80476819","Padvw12"
"80476a49","Padvw12"
"804911a1","Padvw12"
"80476899","Padvw13"
"80476891","Padvw14"
"80476811","Padvw20"
"804769d9","Padvw20"
"80476809","Padvw21"
"80476a11","Padvw21"
"80491171","Padvw21"
"80476801","Padvw22"
"80476a51","Padvw22"
"804911a9","Padvw22"
"80476889","Padvw23"
"80476881","Padvw24"
"804767f9","Padvw30"
"804769e1","Padvw30"
"804767f1","Padvw31"
"80476a19","Padvw31"
"80491179","Padvw31"
"804767e9","Padvw32"
"80476a59","Padvw32"
"804911b1","Padvw32"
"80476879","Padvw33"
"80476871","Padvw34"
"804767e1","Padvw40"
"804769e9","Padvw40"
"804767d9","Padvw41"
"80476a21","Padvw41"
"80491181","Padvw41"
"804767d1","Padvw42"
"80476a61","Padvw42"
"804911b9","Padvw42"
"80476869","Padvw43"
"80476861","Padvw44"
"804767c9","Padvw50"
"804769f1","Padvw50"
"804767c1","Padvw51"
"80476a29","Padvw51"
"80491189","Padvw51"
"804767b9","Padvw52"
"80476a69","Padvw52"
"804911c1","Padvw52"
"80476859","Padvw53"
"80476851","Padvw54"
"804767b1","Padvw60"
"804769f9","Padvw60"
"804767a9","Padvw61"
"80476a31","Padvw61"
"80491191","Padvw61"
"804767a1","Padvw62"
"80476a71","Padvw62"
"804911c9","Padvw62"
"80476849","Padvw63"
"80476841","Padvw64"
"80476799","Padvw70"
"80476a01","Padvw70"
"80476791","Padvw71"
"80476a39","Padvw71"
"80491199","Padvw71"
"80476789","Padvw72"
"80476a79","Padvw72"
"804911d1","Padvw72"
"80476839","Padvw73"
"80476831","Padvw74"
"8046426c","PAME"
"80464d40","PAME"
"8046f3bc","PAME"
"8046f430","PAME"
"8046f434","PAME"
"8046f438","PAME"
"8046f43c","PAME"
"8046f440","PAME"
"804782d3","Par01"
"8047937b","Par01"
"804782db","Par02"
"80479383","Par02"
"804782e3","Par03"
"8047938b","Par03"
"804782eb","Par04"
"80479393","Par04"
"80465a38","particle.jpc"
"8049149c","pause.blo"
"8048fac3","Pba01"
"8048fabb","Pba02"
"8048fab3","Pba03"
"8048faab","Pba04"
"80476d69","Pbacb01"
"80477871","Pbacb01"
"80476d71","Pbacb02"
"80477869","Pbacb02"
"80476d79","Pbacb03"
"80477861","Pbacb03"
"80476cc9","Pbacb04"
"80476d81","Pbacb04"
"80477859","Pbacb04"
"80476751","Pbatb01"
"80476749","Pbatb02"
"80476741","Pbatb03"
"80476739","Pbatb04"
"80476731","Pbatb05"
"80476729","Pbatb06"
"80476721","Pbatb07"
"80476719","Pbatb08"
"80476711","Pbatb09"
"804766b9","Pbatc01"
"804766b1","Pbatc02"
"804766a9","Pbatc03"
"804766a1","Pbatc04"
"80476699","Pbatc05"
"80476691","Pbatc06"
"80476689","Pbatc07"
"80476681","Pbatc08"
"80476679","Pbatc09"
"80476671","Pbatc10"
"8048fadb","Pbb01button.blo"
"8048fad3","Pbb02"
"8048facb","Pbb03"
"80477381","Pbcur01"
"80478311","Pbcur01"
"804793b9","Pbcur01"
"80477389","Pbcur02"
"80478319","Pbcur02"
"804793c1","Pbcur02"
"80477391","Pbcur03"
"80478321","Pbcur03"
"804793c9","Pbcur03"
"80477399","Pbcur04"
"80478329","Pbcur04"
"804793d1","Pbcur04"
"804768fa","Pbli01"
"80476902","Pbli02"
"8047690a","Pbli03"
"80476912","Pbli04"
"8047691a","Pbli11"
"80476922","Pbli12"
"8047692a","Pbli13"
"80476932","Pbli14"
"804773a2","Pblk01"
"8047887a","Pblk01"
"8047990a","Pblk01"
"804773aa","Pblk02"
"80478882","Pblk02"
"80479912","Pblk02"
"804773b2","Pblk03"
"8047888a","Pblk03"
"8047991a","Pblk03"
"8048c78b","Pbs01"
"8048ce8b","Pbs01"
"8048ce90","Pbs01b01"
"8048ce98","Pbs01b02"
"8048cea0","Pbs01b03"
"8048cea8","Pbs01b04"
"8048ceb0","Pbs01b05"
"8048ceb8","Pbs01b06"
"8048cec0","Pbs01b07"
"8048cedb","Pbs02"
"8048cee0","Pbs02b01"
"8048cee8","Pbs02b02"
"8048cef0","Pbs02b03"
"8048cef8","Pbs02b04"
"8048cf00","Pbs02b05"
"8048cf08","Pbs02b06"
"8048cf10","Pbs02b07"
"8048cf2b","Pbs03"
"8048cf30","Pbs03b01"
"8048cf38","Pbs03b02"
"8048cf40","Pbs03b03"
"8048cf48","Pbs03b04"
"8048cf50","Pbs03b05"
"8048cf58","Pbs03b06"
"8048cf60","Pbs03b07"
"8048cf7b","Pbs04"
"8048cf80","Pbs04b01"
"8048cf88","Pbs04b02"
"8048cf90","Pbs04b03"
"8048cf98","Pbs04b04"
"8048cfa0","Pbs04b05"
"8048cfa8","Pbs04b06"
"8048cfb0","Pbs04b07"
"8048cfcb","Pbs05"
"8048cfd0","Pbs05b01"
"8048cfd8","Pbs05b02"
"8048cfe0","Pbs05b03"
"8048cfe8","Pbs05b04"
"8048cff0","Pbs05b05"
"8048cff8","Pbs05b06"
"8048d000","Pbs05b07"
"8048d01b","Pbs06"
"8048d020","Pbs06b01"
"8048d028","Pbs06b02"
"8048d030","Pbs06b03"
"8048d038","Pbs06b04"
"8048d040","Pbs06b05"
"8048d048","Pbs06b06"
"8048d050","Pbs06b07"
"8048d06b","Pbs07"
"8048d070","Pbs07b01"
"8048d078","Pbs07b02"
"8048d080","Pbs07b03"
"8048d088","Pbs07b04"
"8048d090","Pbs07b05"
"8048d098","Pbs07b06"
"8048d0bb","Pbs08"
"8048d0c0","Pbs08b01"
"8048d0c8","Pbs08b02"
"8048d0d0","Pbs08b03"
"8048d0d8","Pbs08b04"
"8048d0e0","Pbs08b05"
"8048d0e8","Pbs08b06"
"8048d0f0","Pbs08b07"
"8048d10b","Pbs09"
"8048d110","Pbs09b01"
"8048d118","Pbs09b02"
"8048d120","Pbs09b03"
"8048d128","Pbs09b04"
"8048d130","Pbs09b05"
"8048d138","Pbs09b06"
"8048d140","Pbs09b07"
"8048d15b","Pbs10"
"8048d160","Pbs10b01"
"8048d168","Pbs10b02"
"8048d170","Pbs10b03"
"8048d178","Pbs10b04"
"8048d180","Pbs10b05"
"8048d188","Pbs10b06"
"8048d190","Pbs10b07"
"8048d2ab","Pbs11"
"8048c782","Pbsb01"
"8048cd52","Pbsb01"
"8048c77a","Pbsb02"
"8048cd5a","Pbsb02"
"8048c772","Pbsb03"
"8048cd62","Pbsb03"
"8048c76a","Pbsb04"
"8048cd6a","Pbsb04"
"8048c762","Pbsb05"
"8048cd72","Pbsb05"
"8048cd7a","Pbsb06"
"8048cd82","Pbsb07"
"8048cd8a","Pbsb08"
"8048cd92","Pbsb09"
"8048d2a2","Pbsb11"
"8048d29a","Pbsb12"
"8048d292","Pbsb13"
"8048d28a","Pbsb14"
"8048d282","Pbsb15"
"8048c759","Pbsbb01"
"8048d279","Pbsbb01"
"8048c751","Pbsbb02"
"8048d271","Pbsbb02"
"8048c749","Pbsbb03"
"8048d269","Pbsbb03"
"8048c741","Pbsbb04"
"8048d261","Pbsbb04"
"8048c739","Pbsbb05"
"8048d259","Pbsbb05"
"8048cd99","Pbsbk01"
"8048cda1","Pbsbk02"
"8048c71a","Pbsk01"
"8048d23a","Pbsk01"
"8048ce7a","Pbsq01"
"8048ceca","Pbsq02"
"8048cf1a","Pbsq03"
"8048cf6a","Pbsq04"
"8048cfba","Pbsq05"
"8048d00a","Pbsq06"
"8048d05a","Pbsq07"
"8048d0aa","Pbsq08"
"8048d0fa","Pbsq09"
"8048d14a","Pbsq10"
"8048ce81","Pbsqb01"
"8048d1e9","Pbsqb01"
"8048ced1","Pbsqb02"
"8048d1f1","Pbsqb02"
"8048cf21","Pbsqb03"
"8048d1f9","Pbsqb03"
"8048cf71","Pbsqb04"
"8048d201","Pbsqb04"
"8048cfc1","Pbsqb05"
"8048d209","Pbsqb05"
"8048d011","Pbsqb06"
"8048d211","Pbsqb06"
"8048d061","Pbsqb07"
"8048d219","Pbsqb07"
"8048d0b1","Pbsqb08"
"8048d221","Pbsqb08"
"8048d101","Pbsqb09"
"8048d229","Pbsqb09"
"8048d151","Pbsqb10"
"8048d231","Pbsqb10"
"804956a8","PC Emulator
"
"80477e13","Pcc01"
"80478253","Pcc01"
"80478ea3","Pcc01"
"804792fb","Pcc01"
"80477e23","Pcc02"
"80478273","Pcc02"
"80478eb3","Pcc02"
"8047931b","Pcc02"
"80477e33","Pcc03"
"80478293","Pcc03"
"80478ec3","Pcc03"
"8047933b","Pcc03"
"80477e43","Pcc04"
"804782b3","Pcc04"
"80478ed3","Pcc04"
"8047935b","Pcc04"
"80477e52","Pcca01"
"80478262","Pcca01"
"80478ee2","Pcca01"
"8047930a","Pcca01"
"80477e5a","Pcca02"
"8047826a","Pcca02"
"80478eea","Pcca02"
"80479312","Pcca02"
"80477e62","Pcca03"
